State,Year,Market Name,Count
California,2008,Open Source,2
California,2008,Big Data,10
California,2008,Cloud Management,3
California,2008,Machine Learning,4
California,2008,Cloud Infrastructure,4
California,2008,Email,3
California,2008,Business Information Systems,1
California,2008,Presentations,2
California,2008,Events,2
California,2008,Music,6
California,2008,Digital Marketing,1
California,2008,Ticketing,3
California,2008,Professional Services,1
California,2008,Small and Medium Businesses,1
California,2008,Freemium,1
California,2008,Fleet Management,1
California,2008,Transportation,1
California,2008,Web Development,5
California,2008,Data Visualization,3
California,2008,Predictive Analytics,2
California,2008,Marketing Automation,5
California,2008,LGBT,1
California,2008,Social Media,21
California,2008,iOS,8
California,2008,Database,1
California,2008,Real Time,7
California,2008,MMO Games,1
California,2008,Casual Games,1
California,2008,Cloud Storage,2
California,2008,Mobile Advertising,3
California,2008,File Sharing,4
California,2008,Media and Entertainment,5
California,2008,Consumer Electronics,5
California,2008,Digital Media,4
California,2008,Video,16
California,2008,Brand Marketing,2
California,2008,Computer Vision,1
California,2008,Image Recognition,3
California,2008,Sports,6
California,2008,Advertising Platforms,5
California,2008,Marketing,6
California,2008,IT Management,1
California,2008,Telecommunications,5
California,2008,Smart Home,1
California,2008,Health Diagnostics,9
California,2008,Biotechnology,25
California,2008,Genetics,5
California,2008,EdTech,6
California,2008,Education,11
California,2008,Recruiting,2
California,2008,College Recruiting,1
California,2008,Home and Garden,1
California,2008,Real Estate,4
California,2008,Green Building,2
California,2008,Clean Energy,2
California,2008,Renewable Energy,5
California,2008,Energy Efficiency,1
California,2008,Water,1
California,2008,Clinical Trials,2
California,2008,Video Games,4
California,2008,Gaming,8
California,2008,Semantic Search,2
California,2008,Training,1
California,2008,Human Resources,3
California,2008,Web Apps,3
California,2008,Graphic Design,2
California,2008,Outsourcing,1
California,2008,Lead Generation,2
California,2008,Tourism,1
California,2008,Search Engine,11
California,2008,Mobile Apps,9
California,2008,Blogging Platforms,4
California,2008,Web Hosting,1
California,2008,Audio,4
California,2008,Ad Server,2
California,2008,Energy Management,4
California,2008,Lighting,5
California,2008,Fitness,2
California,2008,Simulation,1
California,2008,Nanotechnology,3
California,2008,Battery,1
California,2008,Medical,15
California,2008,Task Management,2
California,2008,Android,8
California,2008,Semiconductor,2
California,2008,Manufacturing,10
California,2008,Life Science,1
California,2008,SMS,2
California,2008,Emerging Markets,1
California,2008,Payments,3
California,2008,Retail,2
California,2008,mHealth,1
California,2008,Electronics,6
California,2008,B2B,3
California,2008,Resorts,1
California,2008,Restaurants,3
California,2008,Non Profit,3
California,2008,Web Browsers,3
California,2008,Knowledge Management,3
California,2008,Communities,2
California,2008,Publishing,3
California,2008,Navigation,1
California,2008,Construction,1
California,2008,Wireless,3
California,2008,Shopping,3
California,2008,Ad Network,2
California,2008,SEM,1
California,2008,Identity Management,1
California,2008,Cloud Security,1
California,2008,Cyber Security,4
California,2008,Children,1
California,2008,Online Auctions,2
California,2008,Content Discovery,3
California,2008,Guides,2
California,2008,Video Streaming,3
California,2008,Online Games,3
California,2008,TV,2
California,2008,Video Conferencing,4
California,2008,Broadcasting,2
California,2008,3D Technology,4
California,2008,Fraud Detection,3
California,2008,Therapeutics,8
California,2008,Solar,5
California,2008,Energy,4
California,2008,Web Design,2
California,2008,Subscription Service,2
California,2008,VoIP,1
California,2008,Parenting,1
California,2008,Skill Assessment,1
California,2008,Innovation Management,2
California,2008,Service Industry,2
California,2008,News,4
California,2008,Biopharma,2
California,2008,Fuel,1
California,2008,Chemical,2
California,2008,Industrial,1
California,2008,Oil and Gas,1
California,2008,Internet of Things,4
California,2008,Recycling,1
California,2008,Waste Management,1
California,2008,Food and Beverage,1
California,2008,Market Research,1
California,2008,Gift Card,1
California,2008,Virtual Currency,2
California,2008,App Marketing,1
California,2008,SEO,2
California,2008,Email Marketing,4
California,2008,Online Portals,2
California,2008,Business Development,1
California,2008,E-Learning,1
California,2008,Language Learning,2
California,2008,Fantasy Sports,1
California,2008,Browser Extensions,1
California,2008,Public Relations,1
California,2008,Coworking,1
California,2008,Freelance,1
California,2008,Communications Infrastructure,2
California,2008,Automotive,3
California,2008,Robotics,1
California,2008,Personal Health,1
California,2008,Video Chat,1
California,2008,Developer APIs,2
California,2008,Mobile Devices,2
California,2008,A/B Testing,1
California,2008,Consumer Goods,1
California,2008,Medical Device,1
California,2008,Developer Platform,5
California,2008,CRM,2
California,2008,Printing,1
California,2008,Legal,1
California,2008,Racing,1
California,2008,CleanTech,2
California,2008,Architecture,2
California,2008,Network Security,2
California,2008,Local,5
California,2008,UX Design,2
California,2008,Private Cloud,1
California,2008,IaaS,1
California,2008,Recipes,1
California,2008,Consulting,1
California,2008,Virtual Goods,1
California,2008,Pharmaceutical,2
California,2008,Speech Recognition,1
California,2008,Neuroscience,1
California,2008,Infrastructure,1
California,2008,Customer Service,1
California,2008,PaaS,1
California,2008,Banking,1
California,2008,Credit,1
California,2008,Direct Marketing,1
California,2008,Corporate Training,1
California,2008,Property Development,1
California,2008,Commercial Real Estate,2
California,2008,Sensor,1
California,2008,Data Storage,1
California,2008,Retail Technology,1
California,2008,Jewelry,1
California,2008,Price Comparison,2
California,2008,Crowdsourcing,1
California,2008,Accounting,2
California,2008,Document Management,1
California,2008,Local Business,1
California,2008,Local Advertising,1
California,2008,Sustainability,1
California,2008,Personalization,2
California,2008,Organic Food,1
California,2008,Handmade,1
California,2008,Photography,4
California,2008,Electrical Distribution,1
California,2008,Electric Vehicle,1
California,2008,Logistics,2
California,2008,Digital Entertainment,1
California,2008,Celebrity,1
California,2008,Property Management,1
California,2008,Staffing Agency,1
California,2008,Content Delivery Network,1
California,2008,Energy Storage,1
California,2008,Content Syndication,1
California,2008,Mechanical Design,1
California,2008,Test and Measurement,1
California,2008,Augmented Reality,1
California,2008,Hotel,1
California,2008,Insurance,1
California,2008,Concerts,1
California,2008,Advice,1
California,2012,Internet,59
California,2012,Enterprise,3
California,2012,EdTech,18
California,2012,Education,52
California,2012,Internet of Things,26
California,2012,Smart Home,4
California,2012,Open Source,10
California,2012,Mobile,163
California,2012,Small and Medium Businesses,9
California,2012,Hardware,28
California,2012,Automotive,8
California,2012,Enterprise Software,119
California,2012,Consumer Electronics,30
California,2012,Video Games,14
California,2012,Virtual Reality,12
California,2012,Virtualization,9
California,2012,Machine Learning,33
California,2012,Artificial Intelligence,22
California,2012,Cyber Security,14
California,2012,Computer,11
California,2012,Financial Services,19
California,2012,FinTech,32
California,2012,Software,153
California,2012,Coupons,7
California,2012,Shopping,7
California,2012,Retail,30
California,2012,E-Commerce,100
California,2012,Personal Finance,4
California,2012,Bitcoin,3
California,2012,Cryptocurrency,1
California,2012,Venture Capital,3
California,2012,Funding Platform,1
California,2012,Finance,22
California,2012,eSports,3
California,2012,Sports,12
California,2012,Accounting,3
California,2012,Big Data,73
California,2012,SaaS,80
California,2012,IT Infrastructure,1
California,2012,Flash Storage,1
California,2012,Cloud Infrastructure,8
California,2012,Data Storage,3
California,2012,Cloud Data Services,8
California,2012,Analytics,90
California,2012,Robotics,15
California,2012,Children,5
California,2012,Search Engine,20
California,2012,Real Time,16
California,2012,Cloud Computing,32
California,2012,Information Services,7
California,2012,Information Technology,37
California,2012,Developer Tools,14
California,2012,Infrastructure,5
California,2012,IT Management,4
California,2012,Restaurants,6
California,2012,Hospitality,11
California,2012,Apps,41
California,2012,Local,9
California,2012,Network Hardware,2
California,2012,Test and Measurement,9
California,2012,Quality Assurance,1
California,2012,Web Development,14
California,2012,Mobile Apps,12
California,2012,Delivery,5
California,2012,Grocery,1
California,2012,Same Day Delivery,1
California,2012,Social Media,55
California,2012,Photography,9
California,2012,Photo Editing,1
California,2012,Predictive Analytics,12
California,2012,Personalization,8
California,2012,Network Security,10
California,2012,Security,29
California,2012,Home Services,1
California,2012,Social Recruiting,1
California,2012,Human Resources,13
California,2012,Recruiting,11
California,2012,Sensor,1
California,2012,Autonomous Vehicles,4
California,2012,Data Visualization,6
California,2012,Cloud Security,7
California,2012,Business Intelligence,13
California,2012,Customer Service,9
California,2012,Data Integration,7
California,2012,Private Cloud,1
California,2012,Media and Entertainment,7
California,2012,TV Production,2
California,2012,TV,2
California,2012,Home Renovation,2
California,2012,Home Improvement,1
California,2012,Construction,3
California,2012,iOS,20
California,2012,Android,14
California,2012,CRM,11
California,2012,Augmented Reality,7
California,2012,Eyewear,1
California,2012,Payments,11
California,2012,Mobile Payments,9
California,2012,Logistics,6
California,2012,Shipping,5
California,2012,Transportation,7
California,2012,Messaging,14
California,2012,Product Management,1
California,2012,Database,3
California,2012,Crowdsourcing,11
California,2012,Wireless,10
California,2012,Business Development,3
California,2012,News,10
California,2012,Biotechnology,33
California,2012,Lending,1
California,2012,Credit,6
California,2012,Data Center,2
California,2012,Marketing,6
California,2012,Insurance,4
California,2012,Marketing Automation,14
California,2012,Email Marketing,5
California,2012,IaaS,1
California,2012,Cooking,4
California,2012,Food Delivery,3
California,2012,Pet,1
California,2012,Child Care,1
California,2012,mHealth,4
California,2012,Fitness,11
California,2012,Health Care,64
California,2012,Private Social Networking,3
California,2012,Communities,7
California,2012,Professional Networking,1
California,2012,Video Conferencing,4
California,2012,Collaboration,13
California,2012,Real Estate,15
California,2012,Medical,23
California,2012,Genetics,4
California,2012,B2B,20
California,2012,Intellectual Property,1
California,2012,Marketplace,16
California,2012,Banking,3
California,2012,Product Design,4
California,2012,Hospital,5
California,2012,Travel,12
California,2012,Food and Beverage,6
California,2012,Crowdfunding,10
California,2012,Energy,4
California,2012,Solar,6
California,2012,Intelligent Systems,1
California,2012,Call Center,1
California,2012,Asset Management,1
California,2012,Fashion,29
California,2012,Semantic Search,1
California,2012,Manufacturing,8
California,2012,Telecommunications,9
California,2012,Industrial Automation,1
California,2012,Innovation Management,3
California,2012,Rental,3
California,2012,Property Management,2
California,2012,Social Media Marketing,8
California,2012,Video,32
California,2012,Wearables,9
California,2012,Video Chat,4
California,2012,Video Streaming,12
California,2012,Financial Exchanges,1
California,2012,Agriculture,2
California,2012,Advanced Materials,1
California,2012,Price Comparison,2
California,2012,College Recruiting,1
California,2012,Events,9
California,2012,Event Management,7
California,2012,Reputation,3
California,2012,Brand Marketing,12
California,2012,E-Commerce Platforms,3
California,2012,PC Games,2
California,2012,Gaming,15
California,2012,Beauty,2
California,2012,Web Apps,3
California,2012,Consumer,10
California,2012,Amusement Park and Arcade,1
California,2012,Quantified Self,4
California,2012,Web Design,6
California,2012,Content,14
California,2012,Wellness,6
California,2012,Subscription Service,3
California,2012,Electronics,7
California,2012,Drones,3
California,2012,GPS,1
California,2012,Identity Management,2
California,2012,GovTech,4
California,2012,Broadcasting,2
California,2012,Digital Entertainment,5
California,2012,Religion,1
California,2012,Wealth Management,2
California,2012,Family,1
California,2012,Advertising,41
California,2012,Advertising Platforms,15
California,2012,SEO,4
California,2012,Renewable Energy,5
California,2012,Clean Energy,3
California,2012,Energy Storage,2
California,2012,Consumer Lending,2
California,2012,Digital Signage,6
California,2012,3D Technology,5
California,2012,Navigation,2
California,2012,Geospatial,2
California,2012,Corrections Facilities,1
California,2012,MMO Games,2
California,2012,Service Industry,2
California,2012,Real Estate Investment,1
California,2012,Ad Targeting,3
California,2012,Language Learning,3
California,2012,Art,3
California,2012,Collaborative Consumption,4
California,2012,Therapeutics,8
California,2012,Online Portals,5
California,2012,Digital Media,23
California,2012,Publishing,10
California,2012,Health Diagnostics,9
California,2012,Medical Device,9
California,2012,Market Research,3
California,2012,Parenting,5
California,2012,Food Processing,2
California,2012,B2C,2
California,2012,Point of Sale,3
California,2012,Loyalty Programs,7
California,2012,Music,17
California,2012,Career Planning,4
California,2012,Celebrity,3
California,2012,Social Network,6
California,2012,Training,3
California,2012,Web Hosting,5
California,2012,Local Business,2
California,2012,Mobile Devices,4
California,2012,Boating,1
California,2012,Lifestyle,7
California,2012,Local Advertising,4
California,2012,Tutoring,5
California,2012,Employee Benefits,4
California,2012,Gift Card,2
California,2012,Digital Marketing,3
California,2012,E-Learning,8
California,2012,Biometrics,2
California,2012,Privacy,4
California,2012,Lead Generation,5
California,2012,Data Mining,2
California,2012,3D Printing,1
California,2012,Gamification,3
California,2012,Gambling,2
California,2012,Peer to Peer,1
California,2012,Social,6
California,2012,Outdoor Advertising,1
California,2012,Developer APIs,7
California,2012,Photo Sharing,4
California,2012,Industrial,3
California,2012,Virtual Desktop,1
California,2012,Knowledge Management,6
California,2012,Contact Management,2
California,2012,Video on Demand,2
California,2012,Wedding,1
California,2012,Film,4
California,2012,Mobile Advertising,4
California,2012,Content Syndication,3
California,2012,Journalism,1
California,2012,Retail Technology,9
California,2012,VoIP,3
California,2012,Developer Platform,3
California,2012,A/B Testing,1
California,2012,Communications Infrastructure,2
California,2012,Organic Food,1
California,2012,Legal,4
California,2012,Audio,3
California,2012,Edutainment,2
California,2012,Direct Sales,1
California,2012,Sales Automation,4
California,2012,Men's,1
California,2012,CAD,1
California,2012,Architecture,2
California,2012,Enterprise Applications,1
California,2012,Online Auctions,2
California,2012,Task Management,4
California,2012,Alternative Medicine,1
California,2012,Semiconductor,4
California,2012,Pharmaceutical,4
California,2012,NFC,1
California,2012,QR Codes,1
California,2012,Music Streaming,1
California,2012,Energy Efficiency,1
California,2012,Concerts,1
California,2012,Location Based Services,5
California,2012,Graphic Design,1
California,2012,Nanotechnology,1
California,2012,Management Consulting,1
California,2012,Virtual Currency,1
California,2012,Clinical Trials,2
California,2012,Employment,2
California,2012,Stock Exchanges,1
California,2012,Outsourcing,2
California,2012,Non Profit,8
California,2012,Interior Design,3
California,2012,Billing,2
California,2012,Blogging Platforms,3
California,2012,Humanitarian,1
California,2012,Charity,2
California,2012,Dating,1
California,2012,Content Marketing,2
California,2012,Social Media Management,2
California,2012,Motion Capture,2
California,2012,Content Delivery Network,2
California,2012,Life Science,4
California,2012,Q&A,1
California,2012,Sustainability,4
California,2012,Waste Management,2
California,2012,Outdoors,1
California,2012,Sporting Goods,1
California,2012,Email,3
California,2012,Online Games,1
California,2012,Elderly,2
California,2012,Social Bookmarking,1
California,2012,Ediscovery,1
California,2012,Law Enforcement,1
California,2012,Government,1
California,2012,Risk Management,3
California,2012,Generation Z,1
California,2012,Millennials,1
California,2012,Generation Y,1
California,2012,Computer Vision,3
California,2012,Wood Processing,1
California,2012,Machinery Manufacturing,1
California,2012,Nightclubs,1
California,2012,Nightlife,1
California,2012,Natural Language Processing,3
California,2012,Personal Health,3
California,2012,Leisure,3
California,2012,Universities,1
California,2012,Smart Building,2
California,2012,Green Building,1
California,2012,Fleet Management,1
California,2012,Supply Chain Management,4
California,2012,Casual Games,1
California,2012,Elder Care,2
California,2012,Podcast,1
California,2012,Tourism,6
California,2012,STEM Education,1
California,2012,Toys,2
California,2012,Embedded Systems,1
California,2012,Facial Recognition,2
California,2012,Web Browsers,2
California,2012,Printing,1
California,2012,Farming,1
California,2012,Content Discovery,2
California,2012,Incubators,1
California,2012,App Marketing,3
California,2012,Lighting,1
California,2012,Sales,2
California,2012,Video Advertising,1
California,2012,Social Media Advertising,1
California,2012,Ad Network,2
California,2012,Guides,1
California,2012,Image Recognition,6
California,2012,Visual Search,1
California,2012,Direct Marketing,1
California,2012,Indoor Positioning,1
California,2012,Auto Insurance,1
California,2012,Aerospace,1
California,2012,Psychology,2
California,2012,Jewelry,2
California,2012,Home Decor,1
California,2012,Water Purification,1
California,2012,Fraud Detection,1
California,2012,File Sharing,6
California,2012,Baby,1
California,2012,Sharing Economy,2
California,2012,Consumer Goods,2
California,2012,Biopharma,1
California,2012,Electric Vehicle,2
California,2012,Cloud Management,2
California,2012,SMS,1
California,2012,Energy Management,1
California,2012,Power Grid,1
California,2012,Console Games,1
California,2012,PaaS,3
California,2012,Professional Services,3
California,2012,Application Performance Management,1
California,2012,Text Analytics,1
California,2012,Project Management,1
California,2012,Public Relations,1
California,2012,Speech Recognition,1
California,2012,Nutrition,1
California,2012,Consulting,1
California,2012,EBooks,1
California,2012,Consumer Reviews,1
California,2012,Women's,1
California,2012,DIY,1
California,2012,Furniture,1
California,2012,Water,1
California,2012,Presentations,1
California,2012,Racing,1
California,2012,Impact Investing,1
California,2012,Document Management,1
California,2012,Chemical,1
California,2012,Compliance,1
California,2012,Cloud Storage,1
California,2012,Ticketing,1
California,2012,Management Information Systems,1
California,2012,ERP,1
California,2012,Commercial Real Estate,1
California,2012,Lead Management,1
California,2011,Lifestyle,9
California,2011,E-Commerce,80
California,2011,Dietary Supplements,1
California,2011,Automotive,11
California,2011,Energy Efficiency,2
California,2011,Electric Vehicle,1
California,2011,Energy,8
California,2011,Analytics,67
California,2011,Payments,13
California,2011,CRM,12
California,2011,Business Intelligence,14
California,2011,Small and Medium Businesses,1
California,2011,Credit Cards,1
California,2011,Big Data,47
California,2011,Food and Beverage,3
California,2011,Food Processing,2
California,2011,Nutrition,2
California,2011,Real Estate,4
California,2011,Rental,1
California,2011,Retail,12
California,2011,Fashion,15
California,2011,Mobile,153
California,2011,Apps,46
California,2011,Messaging,13
California,2011,Photography,10
California,2011,Internet,43
California,2011,Health Care,51
California,2011,Aerospace,1
California,2011,Drones,4
California,2011,Robotics,8
California,2011,Enterprise Software,103
California,2011,Video Games,6
California,2011,Software,130
California,2011,Data Visualization,6
California,2011,News,5
California,2011,Digital Media,7
California,2011,Video,24
California,2011,Marketplace,10
California,2011,Outsourcing,2
California,2011,Consulting,5
California,2011,Events,17
California,2011,Marketing Automation,14
California,2011,Event Management,2
California,2011,Social Media Advertising,2
California,2011,Video Chat,3
California,2011,Advertising,33
California,2011,SaaS,63
California,2011,Data Integration,6
California,2011,Cloud Computing,45
California,2011,Construction,2
California,2011,iOS,24
California,2011,Medical Device,10
California,2011,Biotechnology,28
California,2011,Open Source,10
California,2011,Cloud Data Services,10
California,2011,Mobile Apps,19
California,2011,Video Conferencing,2
California,2011,Collaboration,16
California,2011,Computer,12
California,2011,Network Security,9
California,2011,Meeting Software,3
California,2011,Web Development,13
California,2011,Telecommunications,8
California,2011,Unified Communications,1
California,2011,Customer Service,10
California,2011,Security,26
California,2011,Content Delivery Network,2
California,2011,Mobile Advertising,3
California,2011,Developer Tools,15
California,2011,Gaming,11
California,2011,IaaS,5
California,2011,Hardware,18
California,2011,Delivery,3
California,2011,Augmented Reality,2
California,2011,3D Technology,6
California,2011,Cyber Security,7
California,2011,Risk Management,3
California,2011,Natural Language Processing,1
California,2011,Human Resources,8
California,2011,Recruiting,11
California,2011,Artificial Intelligence,10
California,2011,Machine Learning,22
California,2011,Pet,1
California,2011,FinTech,22
California,2011,Employee Benefits,2
California,2011,Financial Services,11
California,2011,Personal Finance,3
California,2011,Predictive Analytics,7
California,2011,Digital Marketing,2
California,2011,Information Technology,33
California,2011,Internet of Things,12
California,2011,Health Diagnostics,9
California,2011,Transportation,7
California,2011,Same Day Delivery,1
California,2011,Food Delivery,1
California,2011,Logistics,6
California,2011,Database,6
California,2011,IT Infrastructure,2
California,2011,Infrastructure,7
California,2011,Cloud Security,5
California,2011,Fraud Detection,3
California,2011,Fleet Management,3
California,2011,Auto Insurance,1
California,2011,Insurance,2
California,2011,Cosmetics,1
California,2011,Beauty,5
California,2011,Social Shopping,1
California,2011,Shopping,15
California,2011,Fitness,5
California,2011,Agriculture,1
California,2011,Industrial Automation,1
California,2011,Graphic Design,1
California,2011,E-Commerce Platforms,2
California,2011,Medical,14
California,2011,Education,30
California,2011,Finance,18
California,2011,Communities,8
California,2011,Real Time,14
California,2011,PaaS,5
California,2011,Enterprise Applications,1
California,2011,Developer APIs,13
California,2011,IT Management,2
California,2011,Wireless,6
California,2011,Crowdfunding,4
California,2011,Clean Energy,2
California,2011,Solar,4
California,2011,Social Media,66
California,2011,Personal Health,1
California,2011,mHealth,7
California,2011,Ticketing,5
California,2011,Mobile Payments,5
California,2011,Information Services,6
California,2011,Consumer Software,1
California,2011,Operating Systems,1
California,2011,Call Center,1
California,2011,Test and Measurement,6
California,2011,Photo Editing,2
California,2011,GovTech,3
California,2011,Cloud Infrastructure,8
California,2011,Credit,1
California,2011,Consumer Electronics,13
California,2011,Crowdsourcing,10
California,2011,Sales Automation,4
California,2011,Lead Generation,6
California,2011,Knowledge Management,2
California,2011,EdTech,14
California,2011,Photo Sharing,6
California,2011,Cloud Storage,2
California,2011,Legal,6
California,2011,Document Management,4
California,2011,Ride Sharing,1
California,2011,Android,14
California,2011,Innovation Management,3
California,2011,Search Engine,11
California,2011,Genetics,6
California,2011,Biopharma,5
California,2011,Dental,1
California,2011,Training,3
California,2011,Gamification,8
California,2011,Data Mining,2
California,2011,Application Performance Management,3
California,2011,Market Research,7
California,2011,Commercial Real Estate,1
California,2011,Consumer,6
California,2011,Pharmaceutical,10
California,2011,Developer Platform,1
California,2011,Travel,9
California,2011,Reservations,1
California,2011,Tour Operator,1
California,2011,Adventure Travel,1
California,2011,Leisure,1
California,2011,EHR,1
California,2011,Therapeutics,8
California,2011,MMO Games,1
California,2011,Private Social Networking,3
California,2011,Social Network,10
California,2011,Collaborative Consumption,4
California,2011,Service Industry,6
California,2011,Computer Vision,3
California,2011,Life Science,3
California,2011,Advertising Platforms,7
California,2011,Sports,7
California,2011,Electronics,4
California,2011,Advanced Materials,1
California,2011,Industrial,3
California,2011,Manufacturing,8
California,2011,Broadcasting,1
California,2011,Podcast,1
California,2011,Ad Targeting,1
California,2011,Local,4
California,2011,Industrial Engineering,1
California,2011,Content,12
California,2011,Parenting,5
California,2011,Baby,1
California,2011,Social Innovation,1
California,2011,Video Streaming,5
California,2011,Audio,3
California,2011,Web Design,2
California,2011,Project Management,1
California,2011,Brand Marketing,8
California,2011,Mobile Devices,1
California,2011,Professional Services,3
California,2011,Presentations,3
California,2011,Publishing,8
California,2011,Point of Sale,1
California,2011,Restaurants,5
California,2011,Social Media Management,5
California,2011,Public Relations,1
California,2011,Cloud Management,7
California,2011,Gift Card,3
California,2011,Film,4
California,2011,B2B,7
California,2011,Hospitality,6
California,2011,Wine And Spirits,3
California,2011,Web Hosting,7
California,2011,Employment,5
California,2011,Sharing Economy,2
California,2011,Digital Entertainment,3
California,2011,Video Editing,2
California,2011,Consumer Goods,1
California,2011,Wedding,2
California,2011,Location Based Services,7
California,2011,eSports,1
California,2011,Fantasy Sports,1
California,2011,Price Comparison,2
California,2011,Procurement,2
California,2011,Music,4
California,2011,Social Media Marketing,8
California,2011,Group Buying,4
California,2011,Corporate Training,3
California,2011,E-Learning,4
California,2011,Veterinary,1
California,2011,Energy Management,1
California,2011,Career Planning,4
California,2011,Email Marketing,3
California,2011,Email,3
California,2011,Non Profit,2
California,2011,Navigation,1
California,2011,Renewable Energy,2
California,2011,Psychology,3
California,2011,A/B Testing,1
California,2011,Religion,1
California,2011,Blogging Platforms,2
California,2011,Guides,1
California,2011,Online Games,2
California,2011,Marketing,6
California,2011,Neuroscience,1
California,2011,Wealth Management,1
California,2011,Banking,2
California,2011,Casual Games,4
California,2011,Energy Storage,2
California,2011,Flash Storage,1
California,2011,Self-Storage,1
California,2011,Loyalty Programs,1
California,2011,Local Business,2
California,2011,Local Advertising,2
California,2011,Oil and Gas,2
California,2011,Private Cloud,2
California,2011,Virtualization,8
California,2011,Data Center,3
California,2011,Women's,1
California,2011,Media and Entertainment,4
California,2011,TV,1
California,2011,Peer to Peer,1
California,2011,VoIP,2
California,2011,Sustainability,2
California,2011,Content Creators,2
California,2011,Supply Chain Management,1
California,2011,Charity,1
California,2011,Environmental Consulting,1
California,2011,Technical Support,1
California,2011,Creative Agency,2
California,2011,Reading Apps,2
California,2011,Universities,2
California,2011,Bioinformatics,1
California,2011,Simulation,1
California,2011,Celebrity,1
California,2011,Online Portals,7
California,2011,Financial Exchanges,2
California,2011,Smart Home,1
California,2011,Wellness,4
California,2011,Art,1
California,2011,File Sharing,5
California,2011,Gambling,2
California,2011,Privacy,2
California,2011,Reputation,1
California,2011,Identity Management,3
California,2011,Video on Demand,2
California,2011,Venture Capital,2
California,2011,Theatre,2
California,2011,Professional Networking,1
California,2011,Wearables,3
California,2011,Motion Capture,1
California,2011,SMS,2
California,2011,Vending and Concessions,1
California,2011,Music Venues,1
California,2011,Affiliate Marketing,1
California,2011,Retail Technology,3
California,2011,Social Recruiting,1
California,2011,Web Browsers,1
California,2011,Travel Agency,1
California,2011,Animation,1
California,2011,Ediscovery,2
California,2011,Web Apps,2
California,2011,Personalization,2
California,2011,Business Information Systems,1
California,2011,Wholesale,3
California,2011,Data Storage,1
California,2011,Text Analytics,2
California,2011,Property Management,1
California,2011,Billing,1
California,2011,Subscription Service,2
California,2011,Men's,1
California,2011,Bitcoin,2
California,2011,Cryptocurrency,1
California,2011,Homeland Security,1
California,2011,Freelance,1
California,2011,Accounting,1
California,2011,LGBT,1
California,2011,Organic Food,1
California,2011,Shoes,1
California,2011,Nanotechnology,2
California,2011,Dating,2
California,2011,Biometrics,1
California,2011,Coupons,2
California,2011,Product Design,1
California,2011,Consumer Applications,1
California,2011,Public Transportation,1
California,2011,App Marketing,2
California,2011,Visual Search,1
California,2011,Quantified Self,1
California,2011,DIY,1
California,2011,Task Management,1
California,2011,Printing,1
California,2011,Semiconductor,2
California,2011,Music Streaming,1
California,2011,Ad Network,1
California,2011,Ad Exchange,1
California,2011,SEO,1
California,2011,Social,3
California,2011,In-Flight Entertainment,1
California,2011,Car Sharing,1
California,2011,Semantic Search,1
California,2011,Contact Management,1
California,2011,Digital Signage,1
California,2011,Classifieds,1
California,2011,App Discovery,1
California,2011,Auctions,1
California,2011,Business Development,1
California,2011,Clinical Trials,1
California,2011,CleanTech,1
California,2011,Toys,1
California,2011,PC Games,1
California,2011,Intelligent Systems,1
California,2011,Product Search,1
California,2011,Gift,1
California,2011,Elder Care,1
California,2011,Elderly,1
California,2011,CAD,1
California,2011,Tutoring,1
California,2011,Language Learning,1
California,2001,Manufacturing,9
California,2001,Solar,3
California,2001,Energy,3
California,2001,Freemium,1
California,2001,Mobile,11
California,2001,Wireless,6
California,2001,Video Games,1
California,2001,Gaming,4
California,2001,Task Management,1
California,2001,Enterprise Software,18
California,2001,SaaS,6
California,2001,Navigation,1
California,2001,Transportation,1
California,2001,Fleet Management,1
California,2001,Information Technology,3
California,2001,Software,15
California,2001,Infrastructure,2
California,2001,Cloud Infrastructure,1
California,2001,Data Storage,1
California,2001,Computer,3
California,2001,Loyalty Programs,1
California,2001,Customer Service,2
California,2001,Text Analytics,1
California,2001,Social Media,3
California,2001,Telecommunications,2
California,2001,Biotechnology,12
California,2001,Health Care,14
California,2001,Analytics,3
California,2001,Predictive Analytics,1
California,2001,Marketing,2
California,2001,Innovation Management,1
California,2001,CleanTech,1
California,2001,Oil and Gas,1
California,2001,Wind Energy,1
California,2001,Web Apps,1
California,2001,Network Security,2
California,2001,Security,3
California,2001,Risk Management,2
California,2001,Database,3
California,2001,Cloud Computing,2
California,2001,Medical Device,4
California,2001,Medical,6
California,2001,Advertising,8
California,2001,SEM,1
California,2001,Developer APIs,1
California,2001,Cloud Data Services,2
California,2001,Cloud Security,1
California,2001,Pharmaceutical,5
California,2001,Fitness,1
California,2001,Content,2
California,2001,Professional Services,2
California,2001,Internet of Things,2
California,2001,Digital Entertainment,2
California,2001,Consumer,1
California,2001,Media and Entertainment,1
California,2001,Internet,6
California,2001,Business Development,1
California,2001,Therapeutics,4
California,2001,Big Data,1
California,2001,Information Services,1
California,2001,Nanotechnology,1
California,2001,Semiconductor,7
California,2001,Architecture,1
California,2001,Sales,2
California,2001,Real Estate,1
California,2001,Home Renovation,1
California,2001,Marketing Automation,1
California,2001,Ad Network,1
California,2001,Lead Generation,1
California,2001,Payments,1
California,2001,Financial Services,3
California,2001,E-Commerce,6
California,2001,Electronics,5
California,2001,TV,2
California,2001,Sporting Goods,1
California,2001,Retail,1
California,2001,Fashion,1
California,2001,Hardware,3
